numerology,speed,block size,mcs,channel,beta,mse
0,7,8192,19,CDL_A,32.69330786778012,0.04022225635782615
0,7,8192,19,CDL_D,34.55538585605402,0.03791983888978482
0,7,256,20,CDL_A,9.999994738903917,0.05977688687655027
0,7,256,20,CDL_D,9.999998274854027,0.02841358851490311
0,7,512,20,CDL_A,19.67083930243166,0.05359615665647242
0,7,512,20,CDL_D,5.1525716110817,0.027126288114885534
0,7,1024,20,CDL_A,44.31760961276389,0.05096247280812559
0,7,1024,20,CDL_D,12.147241535029389,0.029709588658673423
0,7,2048,20,CDL_A,46.49755970823678,0.05041038868481236
0,7,2048,20,CDL_D,24.600958216518443,0.03306540944678239
0,7,4096,20,CDL_A,47.36662477567868,0.044044940024831135
0,7,4096,20,CDL_D,25.964879672585806,0.03282551177117058
0,7,8192,20,CDL_A,46.30190794955382,0.04091290790174283
0,7,8192,20,CDL_D,28.340142261349815,0.03815566278268603
0,7,256,21,CDL_A,9.999993527485373,0.05503103884912867
0,7,256,21,CDL_D,9.999996500869049,0.027493616780880237
0,7,512,21,CDL_A,52.60758640311043,0.049454052130464346
0,7,512,21,CDL_D,11.721332558902605,0.027662625341159097
0,7,1024,21,CDL_A,41.1847706125979,0.04984790380729858
0,7,1024,21,CDL_D,19.089164923283782,0.031117602082136143
0,7,2048,21,CDL_A,42.568773463881186,0.04772800576988528
0,7,2048,21,CDL_D,19.12209270740731,0.03326282933207815
0,7,4096,21,CDL_A,49.39783593395798,0.04131431514262769
0,7,4096,21,CDL_D,35.84114445681598,0.03254357618328812
0,7,8192,21,CDL_A,58.408494816303346,0.03755209892398795
0,7,8192,21,CDL_D,54.9732763585135,0.03882075806232536
0,7,256,22,CDL_A,9.999993064058048,0.04676731409556003
0,7,256,22,CDL_D,9.999996134043382,0.02727988256841486
0,7,512,22,CDL_A,63.87572430033581,0.04857918875482443
0,7,512,22,CDL_D,20.202614941650857,0.02764157834656848
0,7,1024,22,CDL_A,76.9303242768789,0.046955504539492446
0,7,1024,22,CDL_D,31.059916473955223,0.03123151596181987
0,7,2048,22,CDL_A,75.31138425524746,0.04843040011735315
0,7,2048,22,CDL_D,32.40924381169136,0.0339071517343992
0,7,4096,22,CDL_A,77.96841601900414,0.04162128421851963
0,7,4096,22,CDL_D,50.49099105205489,0.03342831730957283
0,7,8192,22,CDL_A,86.93237749305588,0.03597739149948002
0,7,8192,22,CDL_D,70.76108100079935,0.03854998225098742
0,7,256,23,CDL_A,9.999996414867693,0.03441991331160926
0,7,256,23,CDL_D,9.999997371345316,0.024458395883458037
0,7,512,23,CDL_A,9.999990076684076,0.03564782363202031
0,7,512,23,CDL_D,9.999986355083644,0.02999235689897779
0,7,1024,23,CDL_A,10.000056235829517,0.050472142224207595
0,7,1024,23,CDL_D,20.544761230447005,0.034463376700652956
0,7,2048,23,CDL_A,86.48819718597788,0.04123166642963469
0,7,2048,23,CDL_D,46.66594541054353,0.0321090770880074
0,7,4096,23,CDL_A,90.65257290271323,0.041434357632881766
0,7,4096,23,CDL_D,33.75546579635757,0.03281457146795467
0,7,8192,23,CDL_A,92.2364403917735,0.04071571792673691
0,7,8192,23,CDL_D,60.55383034464914,0.03348082243154856
0,7,256,24,CDL_A,9.999995696784685,0.03739220383903562
0,7,256,24,CDL_D,9.999996286288226,0.025161556785922485
0,7,512,24,CDL_A,9.999984966586325,0.03907036476001221
0,7,512,24,CDL_D,9.999982625909851,0.03164890443731988
0,7,1024,24,CDL_A,10.000056208417305,0.040632146403938016
0,7,1024,24,CDL_D,10.000071532936119,0.03287392285350326
0,7,2048,24,CDL_A,124.34981214147551,0.02544068742077015
0,7,2048,24,CDL_D,58.83919469478491,0.031981408564663326
0,7,4096,24,CDL_A,147.51935907080156,0.026880312785276538
0,7,4096,24,CDL_D,55.52691657374728,0.034001112050018316
0,7,8192,24,CDL_A,165.07923516050187,0.024807658777994335
0,7,8192,24,CDL_D,93.23939001776161,0.033723992949525605
0,7,256,25,CDL_A,9.999993727260682,0.039616250171439084
0,7,256,25,CDL_D,9.999995499754771,0.027018977438645
0,7,512,25,CDL_A,9.999979908450534,0.04217626177075969
0,7,512,25,CDL_D,9.999978232633719,0.03211767504745381
0,7,1024,25,CDL_A,10.000012862359988,0.03812296762401766
0,7,1024,25,CDL_D,10.000085329621522,0.03475932026328769
0,7,2048,25,CDL_A,147.3260132285791,0.028817927275482998
0,7,2048,25,CDL_D,77.866832981559,0.031633814862806225
0,7,4096,25,CDL_A,170.7539394002034,0.02795762624077618
0,7,4096,25,CDL_D,91.93892114068841,0.03500835792951
0,7,8192,25,CDL_A,173.5664703231402,0.025499386058050643
0,7,8192,25,CDL_D,107.1061765564544,0.034278753428941953
0,7,256,26,CDL_A,9.999987782479304,0.044876065324073365
0,7,256,26,CDL_D,9.999993094800322,0.02642883578031946
0,7,512,26,CDL_A,9.999978647996588,0.04541443352932033
0,7,512,26,CDL_D,9.999966691200715,0.032319488991421653
0,7,1024,26,CDL_A,10.000024405182268,0.04034343391718202
0,7,1024,26,CDL_D,45.07163789889012,0.03335468261388832
0,7,2048,26,CDL_A,77.12252257064847,0.04428102370070854
0,7,2048,26,CDL_D,71.39119475225175,0.03223337969091912
0,7,4096,26,CDL_A,227.88622003256742,0.030656881151570364
0,7,4096,26,CDL_D,103.75092249677618,0.034152498826143726
0,7,8192,26,CDL_A,253.49952718603905,0.026527633816119656
0,7,8192,26,CDL_D,185.56888047565477,0.03336865390856954
0,7,256,27,CDL_A,9.999989738823214,0.049232810163671245
0,7,256,27,CDL_D,9.999990158917521,0.024713218243752666
0,7,512,27,CDL_A,9.999974479896965,0.051770464088204536
0,7,512,27,CDL_D,9.999970501136279,0.031528171801555246
0,7,1024,27,CDL_A,10.000006549524766,0.042821469189193495
0,7,1024,27,CDL_D,10.000065995692372,0.03719127716221784
0,7,2048,27,CDL_A,95.92618968147964,0.05442142202878943
0,7,2048,27,CDL_D,127.51871652502776,0.03160909040354189
0,7,4096,27,CDL_A,147.31399349334433,0.05083546941008804
0,7,4096,27,CDL_D,114.08630091655714,0.03278218478061593
0,7,8192,27,CDL_A,297.1757325588518,0.02772501462467858
0,7,8192,27,CDL_D,287.06477933385776,0.032301879830385336
1,0,256,1,CDL_A,0.1,0.0218466229653058
1,0,256,1,CDL_D,0.1,0.007901800234490488
1,0,512,1,CDL_A,0.1,0.03448320365705262
1,0,512,1,CDL_D,0.1,0.01216618361122375
1,0,1024,1,CDL_A,0.1,0.036050567938281555
1,0,1024,1,CDL_D,0.1,0.016560657878734144
1,0,2048,1,CDL_A,0.1,0.038023021319817295
1,0,2048,1,CDL_D,0.1,0.019861004181077307
1,0,4096,1,CDL_A,0.1,0.03808799626041177
1,0,4096,1,CDL_D,0.1,0.02661649632817757
1,0,8192,1,CDL_A,0.1,0.04071576217450633
1,0,8192,1,CDL_D,0.1,0.03581608070671864
1,0,256,2,CDL_A,0.12499704179960221,0.025135000307087596
1,0,256,2,CDL_D,0.1,0.012191220263423704
1,0,512,2,CDL_A,0.13295113017512564,0.03198075925323899
1,0,512,2,CDL_D,0.1,0.01492949795635097
1,0,1024,2,CDL_A,0.11527316243499067,0.035913401060639866
1,0,1024,2,CDL_D,0.1,0.020075971478729297
1,0,2048,2,CDL_A,0.1708034188106204,0.038610058731574845
1,0,2048,2,CDL_D,0.1,0.022728832661603405
1,0,4096,2,CDL_A,0.1288550820905043,0.039715052290016234
1,0,4096,2,CDL_D,0.1,0.030129016471761593
1,0,8192,2,CDL_A,0.1881199735494979,0.04327992585704959
1,0,8192,2,CDL_D,0.1,0.0363056787242273
1,0,256,3,CDL_A,0.20307158851225884,0.030634969295380666
1,0,256,3,CDL_D,0.10000000000000002,0.011709466084340613
1,0,512,3,CDL_A,0.18825567439726582,0.03649042272296864
1,0,512,3,CDL_D,0.11124702584298789,0.01698419833673111
1,0,1024,3,CDL_A,0.18576619093379126,0.03972562402847636
1,0,1024,3,CDL_D,0.1043047381230797,0.022419261704224765
1,0,2048,3,CDL_A,0.2179751212173849,0.039333940513358236
1,0,2048,3,CDL_D,0.14112621530404307,0.024365575390893922
1,0,4096,3,CDL_A,0.21445065415432954,0.04234694149071553
1,0,4096,3,CDL_D,0.18101006461551555,0.032265047119087696
1,0,8192,3,CDL_A,0.3809224352021003,0.04538564819359305
1,0,8192,3,CDL_D,0.131979916071218,0.03869238648534436
1,0,256,4,CDL_A,0.2700053599524686,0.03167656379738358
1,0,256,4,CDL_D,0.1,0.013181285744940338
1,0,512,4,CDL_A,0.27340032843620443,0.035792015935203314
1,0,512,4,CDL_D,0.1,0.01929026442985804
1,0,1024,4,CDL_A,0.25788286887654543,0.040221511906553
1,0,1024,4,CDL_D,0.10931331834212618,0.023147503526412743
1,0,2048,4,CDL_A,0.2605477338705104,0.041458184527441
1,0,2048,4,CDL_D,0.15660371017357191,0.026172160058567772
1,0,4096,4,CDL_A,0.2746937982549961,0.04149027876053072
1,0,4096,4,CDL_D,0.18821018104629017,0.032308929569644734
1,0,8192,4,CDL_A,0.4226582401011023,0.0457546505767836
1,0,8192,4,CDL_D,0.17942631886122676,0.04030759376065592
1,0,256,5,CDL_A,0.32721901243498835,0.03084714132785757
1,0,256,5,CDL_D,0.15834853595867765,0.014268440215185921
1,0,512,5,CDL_A,0.34757237067942004,0.03838689552898365
1,0,512,5,CDL_D,0.17023998572568871,0.02171855525871259
1,0,1024,5,CDL_A,0.31868330779776954,0.04182421462018953
1,0,1024,5,CDL_D,0.11552638019715303,0.023578542333252378
1,0,2048,5,CDL_A,0.34479797486232666,0.04130590806845882
1,0,2048,5,CDL_D,0.20631490547849526,0.027315318349795708
1,0,4096,5,CDL_A,0.384011664873109,0.044396472660350614
1,0,4096,5,CDL_D,0.22313436237239817,0.034500643536935445
1,0,8192,5,CDL_A,0.5545846371796257,0.04651418604510808
1,0,8192,5,CDL_D,0.21600722694186153,0.03927319477041155
1,0,256,6,CDL_A,0.49728754071073294,0.03417950094975135
1,0,256,6,CDL_D,0.21267333857318665,0.01752148572364255
1,0,512,6,CDL_A,0.4978946920231603,0.0418298632120548
1,0,512,6,CDL_D,0.14358663442532943,0.02338958622379724
1,0,1024,6,CDL_A,0.4849129088926615,0.04545942155288586
1,0,1024,6,CDL_D,0.31070019870634746,0.02955453152666837
1,0,2048,6,CDL_A,0.5483015614266253,0.044591527206759664
1,0,2048,6,CDL_D,0.290095160284402,0.028682824179135247
1,0,4096,6,CDL_A,0.5497654180573693,0.04494582531292734
1,0,4096,6,CDL_D,0.4775943619871505,0.03617297229607112
1,0,8192,6,CDL_A,0.8555376188084344,0.04708111892040861
1,0,8192,6,CDL_D,0.3208963837412002,0.04055184089682049
1,0,256,7,CDL_A,0.7036638672742586,0.037562431341724066
1,0,256,7,CDL_D,0.3452544839593553,0.019465637068596685
1,0,512,7,CDL_A,0.6333322429625843,0.04453705660129278
1,0,512,7,CDL_D,0.37225951173650684,0.0264230003695713
1,0,1024,7,CDL_A,0.6474877612647003,0.04915396050920925
1,0,1024,7,CDL_D,0.4871289895135164,0.03156495591284837
1,0,2048,7,CDL_A,0.6859334681885266,0.04437603647921427
1,0,2048,7,CDL_D,0.4641242595257732,0.03087044148171565
1,0,4096,7,CDL_A,0.8446108769833007,0.04556176266834662
1,0,4096,7,CDL_D,0.558253582941864,0.03690014504853427
1,0,8192,7,CDL_A,1.1590230945710318,0.047802215887332286
1,0,8192,7,CDL_D,0.48051740376333696,0.04290188903916755
1,0,256,8,CDL_A,1.2856416409230147,0.04538901777166089
1,0,256,8,CDL_D,0.47673625333995895,0.016776650815911492
1,0,512,8,CDL_A,0.9429841448932693,0.03454877074633205
1,0,512,8,CDL_D,0.20480054295414124,0.01628506559766186
1,0,1024,8,CDL_A,0.8890421119447597,0.042642744290921776
1,0,1024,8,CDL_D,0.32775244943380166,0.023057960828416893
1,0,2048,8,CDL_A,0.8339648851494612,0.04436703494423909
1,0,2048,8,CDL_D,0.4381072288947447,0.02944364952225672
1,0,4096,8,CDL_A,0.8871064068493448,0.042992554571740074
1,0,4096,8,CDL_D,0.6208158839847778,0.029062693750083378
1,0,8192,8,CDL_A,1.1034508573458357,0.04510067001134112
1,0,8192,8,CDL_D,0.9966448180317391,0.038186992388093685
1,0,256,9,CDL_A,1.6762413730277028,0.04782851573829257
1,0,256,9,CDL_D,0.540646376635409,0.01649428721894741
1,0,512,9,CDL_A,1.0521898786955242,0.03781214141116512
1,0,512,9,CDL_D,0.5133381967125926,0.019937987018930507
1,0,1024,9,CDL_A,1.1663227197661101,0.04463667504915337
1,0,1024,9,CDL_D,0.5156099777893692,0.025844982820053625
1,0,2048,9,CDL_A,1.1599694711376531,0.04818381304434973
1,0,2048,9,CDL_D,0.459094305029078,0.028721619857555752
1,0,4096,9,CDL_A,1.2891221031933309,0.044082804910775
1,0,4096,9,CDL_D,0.9664935553679058,0.030938904881095124
1,0,8192,9,CDL_A,1.305704703756454,0.04709371867944268
1,0,8192,9,CDL_D,0.9805923376838145,0.03546876842254835
1,0,256,10,CDL_A,1.9877380538162455,0.045149592751558595
1,0,256,10,CDL_D,0.5108424437130894,0.017418152627590416
1,0,512,10,CDL_A,1.3038870141850478,0.0386109859475742
1,0,512,10,CDL_D,0.6326581405529274,0.020609937576938624
1,0,1024,10,CDL_A,1.3471976741082479,0.04395264343476287
1,0,1024,10,CDL_D,0.6111377912666749,0.025480434748108672
1,0,2048,10,CDL_A,1.4160160570924336,0.04631519295578689
1,0,2048,10,CDL_D,0.7840318315578422,0.030951865713045378
1,0,4096,10,CDL_A,1.6392720313776223,0.045368059717658046
1,0,4096,10,CDL_D,1.11625917768341,0.03167279965581041
1,0,8192,10,CDL_A,1.834477571901218,0.04660150920587932
1,0,8192,10,CDL_D,1.4131517554925328,0.03831095809230228
1,0,256,11,CDL_A,2.809506838868374,0.04770118651850317
1,0,256,11,CDL_D,0.9115918650131942,0.02098017300957467
1,0,512,11,CDL_A,2.0192174722177243,0.03953193691521468
1,0,512,11,CDL_D,0.6081044436412348,0.021901311549280534
1,0,1024,11,CDL_A,2.117981968474706,0.04523346580747841
1,0,1024,11,CDL_D,0.782784703845109,0.027570266435331385
1,0,2048,11,CDL_A,1.8739811960962682,0.04960000535868501
1,0,2048,11,CDL_D,1.0914958401418287,0.03199104077372285
1,0,4096,11,CDL_A,2.2851771565145973,0.045661308409997145
1,0,4096,11,CDL_D,1.2289614885122613,0.03183200437015233
1,0,8192,11,CDL_A,2.417002852764212,0.045306090206966465
1,0,8192,11,CDL_D,1.7180051673591508,0.03944492764548609
1,0,256,12,CDL_A,3.0194445326094983,0.049112077806184914
1,0,256,12,CDL_D,0.6987214743555658,0.02127335232567169
1,0,512,12,CDL_A,2.720011948827905,0.03869012962640622
1,0,512,12,CDL_D,0.8862672000328041,0.022915426689953437
1,0,1024,12,CDL_A,3.0671861936037965,0.047265963834573765
1,0,1024,12,CDL_D,0.9887905905363894,0.02758806717432369
1,0,2048,12,CDL_A,2.8122640621133828,0.04670222998134553
1,0,2048,12,CDL_D,1.334764974607006,0.03152542706229068
1,0,4096,12,CDL_A,3.2980444294827342,0.04458193266580622
1,0,4096,12,CDL_D,1.98389094848622,0.032843290700849494
1,0,8192,12,CDL_A,4.0732514411568275,0.04694411481553662
1,0,8192,12,CDL_D,2.928759250244644,0.038844803956267555
1,0,256,13,CDL_A,4.890405925804574,0.05016724058784629
1,0,256,13,CDL_D,1.6550911892514144,0.023566858650243012
1,0,512,13,CDL_A,3.852441223570156,0.04165008418674032
1,0,512,13,CDL_D,1.4133179676627527,0.022793072728621886
1,0,1024,13,CDL_A,4.339324431821305,0.048476315058945896
1,0,1024,13,CDL_D,1.2857824249343275,0.02777442260348943
1,0,2048,13,CDL_A,3.605203870805448,0.04969839331858519
1,0,2048,13,CDL_D,2.366572639179796,0.03313030557229139
1,0,4096,13,CDL_A,4.801518208687868,0.04690179838494101
1,0,4096,13,CDL_D,2.6572779319714956,0.033026409974498946
1,0,8192,13,CDL_A,4.284369633971873,0.046291162831325346
1,0,8192,13,CDL_D,3.542539171479799,0.04030129436112655
1,0,256,14,CDL_A,5.213712053523002,0.05283325209597112
1,0,256,14,CDL_D,1.8492927034654265,0.02266096237567349
1,0,512,14,CDL_A,6.527535424097121,0.04445041477455173
1,0,512,14,CDL_D,1.9686204768812794,0.02437381141881058
1,0,1024,14,CDL_A,4.591900483391548,0.04782625922864601
1,0,1024,14,CDL_D,2.8047087703501545,0.03006272740762797
1,0,2048,14,CDL_A,6.053750008065722,0.05132496626291674
1,0,2048,14,CDL_D,3.0983349557182396,0.03462511466136422
1,0,4096,14,CDL_A,9.190538378096807,0.04835195371038693
1,0,4096,14,CDL_D,3.768881580859275,0.0344523023158252
1,0,8192,14,CDL_A,5.615489788032891,0.044473292905979935
1,0,8192,14,CDL_D,4.311066740657106,0.03798803901665163
1,0,256,15,CDL_A,10.888795272775667,0.052782627599230234
1,0,256,15,CDL_D,1.651650552560233,0.024058796885621857
1,0,512,15,CDL_A,7.947322771825864,0.04487774048699741
1,0,512,15,CDL_D,2.8723870886349707,0.02571260264014629
1,0,1024,15,CDL_A,8.318670876916418,0.04732085642782552
1,0,1024,15,CDL_D,2.6585285663066633,0.03021373388424305
1,0,2048,15,CDL_A,7.783199912476843,0.048844332024148396
1,0,2048,15,CDL_D,4.588807789068342,0.03376152004647521
1,0,4096,15,CDL_A,8.623704497793321,0.04504001847066724
1,0,4096,15,CDL_D,5.005833672760801,0.03416366080349187
1,0,8192,15,CDL_A,9.778290980470118,0.042773277718766406
1,0,8192,15,CDL_D,9.999892795832086,0.03917333492294493
1,0,256,16,CDL_A,14.060196024735962,0.05470921048617424
1,0,256,16,CDL_D,6.626802542704276,0.02445201206197135
1,0,512,16,CDL_A,10.958286318054679,0.04256315227762351
1,0,512,16,CDL_D,4.247938851223038,0.025811415605308814
1,0,1024,16,CDL_A,11.664565785989655,0.04981139557675461
1,0,1024,16,CDL_D,6.450429351139969,0.03174152636235188
1,0,2048,16,CDL_A,10.604170763266362,0.050333954779929316
1,0,2048,16,CDL_D,7.250794191449037,0.03653187035366864
1,0,4096,16,CDL_A,12.395878042220504,0.04409958873210075
1,0,4096,16,CDL_D,7.049795972853097,0.03388956298127502
1,0,8192,16,CDL_A,13.315209814368691,0.04241986996909215
1,0,8192,16,CDL_D,9.999945437500166,0.03793327720468882
1,0,256,17,CDL_A,7.294581191710803,0.05234876652189058
1,0,256,17,CDL_D,5.0521738735341,0.02167556621583731
1,0,512,17,CDL_A,15.243568736696602,0.04871178330327323
1,0,512,17,CDL_D,6.142258336781383,0.024634716758432734
1,0,1024,17,CDL_A,11.060636473586387,0.045199781688141795
1,0,1024,17,CDL_D,6.480752523115361,0.02749930138552396
1,0,2048,17,CDL_A,12.444465467738826,0.048833821179438484
1,0,2048,17,CDL_D,6.886178052805425,0.03188643076690424
1,0,4096,17,CDL_A,13.903762480165259,0.04865496633710959
1,0,4096,17,CDL_D,7.82257592198261,0.03542083807476629
1,0,8192,17,CDL_A,14.120072845966835,0.045320693798346565
1,0,8192,17,CDL_D,13.346881110285361,0.034320374051439805
1,0,256,18,CDL_A,10.235687115142055,0.049887029672768375
1,0,256,18,CDL_D,4.749066896645417,0.021088877653881562
1,0,512,18,CDL_A,24.7670073444293,0.04847154176909396
1,0,512,18,CDL_D,11.2371570838745,0.02632888145160674
1,0,1024,18,CDL_A,18.521299643472396,0.04724483920514633
1,0,1024,18,CDL_D,7.545849434374756,0.028100236383696575
1,0,2048,18,CDL_A,16.777238447115998,0.04745967880787736
1,0,2048,18,CDL_D,8.520330121121237,0.031163530266488455
1,0,4096,18,CDL_A,19.077517927290444,0.05086388559353807
1,0,4096,18,CDL_D,10.99593430547905,0.035609636308772556
1,0,8192,18,CDL_A,22.224447638337658,0.04643185451563977
1,0,8192,18,CDL_D,16.210162046101786,0.03468280182372774
1,0,256,19,CDL_A,14.240624024092432,0.05071799469313978
1,0,256,19,CDL_D,8.486722868032981,0.02305201847468779
1,0,512,19,CDL_A,31.355867389776698,0.05069034564475662
1,0,512,19,CDL_D,10.786347120781889,0.02506018742091822
1,0,1024,19,CDL_A,26.940660238885204,0.04851492479721435
1,0,1024,19,CDL_D,12.04258697460709,0.029912394079536803
1,0,2048,19,CDL_A,23.415467599371567,0.05098589896071974
1,0,2048,19,CDL_D,16.601500838973447,0.033432106812134925
1,0,4096,19,CDL_A,26.33724825676423,0.04782560695904926
1,0,4096,19,CDL_D,11.098498273118114,0.03548815848724433
1,0,8192,19,CDL_A,31.31606307530503,0.045318426310166124
1,0,8192,19,CDL_D,19.62045636771088,0.03511255625956642
1,0,256,20,CDL_A,25.515356405282787,0.05601734042913946
1,0,256,20,CDL_D,6.61146847438733,0.02382614163952975
1,0,512,20,CDL_A,40.61444327679209,0.052378671750963265
1,0,512,20,CDL_D,16.106260150948195,0.026311402597248883
1,0,1024,20,CDL_A,29.75215241560364,0.04865025427150722
1,0,1024,20,CDL_D,12.373908851761993,0.030699062472485928
1,0,2048,20,CDL_A,32.24877964515967,0.051793574818763656
1,0,2048,20,CDL_D,20.176490740078545,0.03444672009308591
1,0,4096,20,CDL_A,37.412975675377425,0.0521638008086379
1,0,4096,20,CDL_D,12.59759637628757,0.03496166345627739
1,0,8192,20,CDL_A,51.65715840362874,0.0475628348784382
1,0,8192,20,CDL_D,34.365479612312996,0.0348259193180482
1,0,256,21,CDL_A,22.408956142229595,0.050454278096444316
1,0,256,21,CDL_D,13.206034702943706,0.022078459472065912
1,0,512,21,CDL_A,51.69666570866069,0.047513523179642345
1,0,512,21,CDL_D,16.506600425829966,0.02576394717598717
1,0,1024,21,CDL_A,43.47722038384692,0.04767305029249747
1,0,1024,21,CDL_D,20.62076100788162,0.03062062268245635
1,0,2048,21,CDL_A,46.21527164553099,0.047801411256053306
1,0,2048,21,CDL_D,21.196737960095636,0.033601938568600435
1,0,4096,21,CDL_A,49.222547899365125,0.0509723039796978
1,0,4096,21,CDL_D,17.802098717156916,0.034680560159594066
1,0,8192,21,CDL_A,59.03150844696445,0.04533742080112747
1,0,8192,21,CDL_D,36.40533974192661,0.03579892991762299
1,0,256,22,CDL_A,26.82238383768661,0.052535124680543145
1,0,256,22,CDL_D,22.602245505012018,0.022310505645039048
1,0,512,22,CDL_A,82.56360726394735,0.0503601423863585
1,0,512,22,CDL_D,31.99019010632528,0.0269905958707872
1,0,1024,22,CDL_A,60.21617397497731,0.049544990040556236
1,0,1024,22,CDL_D,16.301796333644212,0.02789999617783147
1,0,2048,22,CDL_A,81.14756147354646,0.05503425505359215
1,0,2048,22,CDL_D,27.195006415595124,0.03234526391152142
1,0,4096,22,CDL_A,97.5551803969174,0.05658798050448973
1,0,4096,22,CDL_D,23.86087722746156,0.03492061803944039
1,0,8192,22,CDL_A,95.66888530131605,0.04518395646124249
1,0,8192,22,CDL_D,39.49545756965732,0.03446949107081795
1,0,256,23,CDL_A,9.999978362775959,0.06145345374199852
1,0,256,23,CDL_D,9.999990957155664,0.026371388297394723
1,0,512,23,CDL_A,10.000073836138663,0.06510090951525835
1,0,512,23,CDL_D,29.866244289104174,0.026378066819719763
1,0,1024,23,CDL_A,101.4016098205681,0.04621066760107154
1,0,1024,23,CDL_D,33.01574151739254,0.026482628843050478
1,0,2048,23,CDL_A,91.88300864889766,0.04815261658568939
1,0,2048,23,CDL_D,36.320017247695986,0.0319957972701433
1,0,4096,23,CDL_A,88.682224085487,0.04954476444156629
1,0,4096,23,CDL_D,53.70595612043009,0.033518025419881595
1,0,8192,23,CDL_A,104.01973459099456,0.04663237852226044
1,0,8192,23,CDL_D,59.79879831334186,0.03447495336980906
1,0,256,24,CDL_A,9.99997601325939,0.062046609250864804
1,0,256,24,CDL_D,9.999985110162127,0.026794343171053992
1,0,512,24,CDL_A,10.000042650629286,0.06517073325153525
1,0,512,24,CDL_D,10.000083422502687,0.03247119177086285
1,0,1024,24,CDL_A,181.5482886554226,0.05000203426432627
1,0,1024,24,CDL_D,60.48242377982647,0.028297773475666626
1,0,2048,24,CDL_A,140.11960963287171,0.048229115243193746
1,0,2048,24,CDL_D,87.56916502281499,0.03315419639866016
1,0,4096,24,CDL_A,217.1363081277479,0.057643322644802354
1,0,4096,24,CDL_D,57.324382752712985,0.03225865279212832
1,0,8192,24,CDL_A,210.88392280570264,0.047178283744398496
1,0,8192,24,CDL_D,85.78585805677008,0.03483024082372512
1,0,256,25,CDL_A,9.999970161726145,0.06258816429322338
1,0,256,25,CDL_D,9.99998111323649,0.026739245364541447
1,0,512,25,CDL_A,10.00003751805824,0.06068665251208964
1,0,512,25,CDL_D,10.000089690345698,0.0280211926043117
1,0,1024,25,CDL_A,193.53287124646718,0.04793034788476522
1,0,1024,25,CDL_D,49.51391665725615,0.028217060094303553
1,0,2048,25,CDL_A,238.6038692661442,0.05411894062352627
1,0,2048,25,CDL_D,54.45165054981561,0.03335956025729433
1,0,4096,25,CDL_A,182.32632082365117,0.05019648499558564
1,0,4096,25,CDL_D,82.10301627664226,0.03437333346994702
1,0,8192,25,CDL_A,214.36265050139514,0.044507599638353865
1,0,8192,25,CDL_D,134.49110506770555,0.034567463982799786
1,0,256,26,CDL_A,9.999964957203158,0.06232428740480302
1,0,256,26,CDL_D,9.99997523300326,0.02666162907335265
1,0,512,26,CDL_A,10.000073026597185,0.07339087213437141
1,0,512,26,CDL_D,10.00009835613695,0.0327072782951186
1,0,1024,26,CDL_A,215.68696681696088,0.04592195293309681
1,0,1024,26,CDL_D,68.09390386814242,0.027154639551917374
1,0,2048,26,CDL_A,244.5955993120946,0.05023362740680448
1,0,2048,26,CDL_D,96.49087290805315,0.03212552138806681
1,0,4096,26,CDL_A,219.53844391149087,0.0522195792497678
1,0,4096,26,CDL_D,88.34666693548601,0.034094838132291014
1,0,8192,26,CDL_A,222.04778921670086,0.04351095785173348
1,0,8192,26,CDL_D,155.84936604294506,0.033886370915443255
1,0,256,27,CDL_A,9.999969542299704,0.057430189974194655
1,0,256,27,CDL_D,9.999968599446683,0.02306334825111385
1,0,512,27,CDL_A,10.000062816945135,0.07172959730289716
1,0,512,27,CDL_D,10.000051207037012,0.029819783856878078
1,0,1024,27,CDL_A,399.70442323645335,0.04670759483919993
1,0,1024,27,CDL_D,116.00766123755518,0.026866066798460576
1,0,2048,27,CDL_A,417.35428023512065,0.05059607988661553
1,0,2048,27,CDL_D,103.37107887083921,0.03109832652154797
1,0,4096,27,CDL_A,245.83304017306696,0.07096693158949728
1,0,4096,27,CDL_D,154.49678125543576,0.03345434223436763
1,0,8192,27,CDL_A,422.2294777535708,0.043672866075637674
1,0,8192,27,CDL_D,286.93711705704266,0.03475836639076269
1,15,256,1,CDL_A,0.1,0.023248079617442373
1,15,256,1,CDL_D,0.10000000000000002,0.007799032175266003
1,15,512,1,CDL_A,0.1,0.0305306000139013
1,15,512,1,CDL_D,0.1,0.012250395161719907
1,15,1024,1,CDL_A,0.1,0.03490263423242544
1,15,1024,1,CDL_D,0.1,0.017196114501463636
1,15,2048,1,CDL_A,0.1,0.036372421773431196
1,15,2048,1,CDL_D,0.1,0.01872489976550821
1,15,4096,1,CDL_A,0.1,0.03761408527246455
1,15,4096,1,CDL_D,0.1,0.026589678893136577
1,15,8192,1,CDL_A,0.1,0.04102804069514514
1,15,8192,1,CDL_D,0.1,0.03557925682264107
1,15,256,2,CDL_A,0.12898343617130487,0.024197254804639294
1,15,256,2,CDL_D,0.10000000000000002,0.012411439456991928
1,15,512,2,CDL_A,0.13643911482819335,0.031837151854803444
1,15,512,2,CDL_D,0.1,0.015103722260741878
1,15,1024,2,CDL_A,0.11150999069378509,0.03444726742917915
1,15,1024,2,CDL_D,0.1,0.020656868117228895
1,15,2048,2,CDL_A,0.13376010861960858,0.03648632404599915
